"","Lon","Lat","Timestamp","bias","std","MSE","Cov","Z"
"12191",-80.342,36.026,2020-05-01 04:00:00,-0.405513352828223,2.08234581179982,4.50060515924223,1,5
"23291",-78.8197,35.8652,2020-05-01 04:00:00,-3.95062545728358,1.94616768622015,19.3950101666246,0,5
"1362",-82.5844,35.6062,2020-05-01 04:00:00,-3.79667863570759,3.36280732049962,25.7232417376443,1,2
"7452",-80.851473,35.281791,2020-05-01 04:00:00,-1.42981411997981,1.942437887993,5.81743336640436,1,2
"12192",-80.342,36.026,2020-05-01 04:00:00,-0.362182584201913,2.00353603339163,4.14533286139783,1,2
"23292",-78.8197,35.8652,2020-05-01 04:00:00,-3.78330700607659,1.92931571164241,18.0356710174185,0,2
"137",-82.5844,35.6062,2020-05-01 05:00:00,-0.158279067558481,1.83954440399556,3.40897587749858,1,1e+05
"746",-80.851473,35.281791,2020-05-01 05:00:00,-0.860400755954369,1.45171214872412,2.84775762360006,1,1e+05
"1220",-80.342,36.026,2020-05-01 05:00:00,-0.071641950212006,1.63072387600018,2.66439292878722,1,1e+05
"2330",-78.8197,35.8652,2020-05-01 05:00:00,-0.356271755980611,1.68007575477475,2.94958410589144,1,1e+05
"1371",-82.5844,35.6062,2020-05-01 05:00:00,-0.800260257282302,1.91822708067322,4.32001161241364,1,5
"7461",-80.851473,35.281791,2020-05-01 05:00:00,-0.564201805801608,1.60136468612625,2.88269253564203,1,5
"12201",-80.342,36.026,2020-05-01 05:00:00,0.0949731662961502,1.55424655828683,2.42470226626276,1,5
"23301",-78.8197,35.8652,2020-05-01 05:00:00,-1.22370805133232,1.87218889588105,5.00255265675586,1,5
"1372",-82.5844,35.6062,2020-05-01 05:00:00,-0.869968269192764,2.01182903864395,4.80430087013331,1,2
"7462",-80.851473,35.281791,2020-05-01 05:00:00,-0.299103426162683,1.57731729242942,2.57739270053915,1,2
"12202",-80.342,36.026,2020-05-01 05:00:00,-0.0138146237755885,1.58694800179692,2.51859480423729,1,2
"23302",-78.8197,35.8652,2020-05-01 05:00:00,-0.998427556985839,1.69728819123563,3.87764479065663,1,2
"138",-82.5844,35.6062,2020-05-01 06:00:00,0.662226304450276,2.02832325841445,4.5526389189309,1,1e+05
"747",-80.851473,35.281791,2020-05-01 06:00:00,-1.07439657773995,1.77026306454838,4.28815932396354,1,1e+05
"1221",-80.342,36.026,2020-05-01 06:00:00,0.140483963851581,1.80795229531963,3.28842724625097,1,1e+05
"2331",-78.8197,35.8652,2020-05-01 06:00:00,-1.16954470110661,1.95183877848389,5.17750942508004,1,1e+05
"1381",-82.5844,35.6062,2020-05-01 06:00:00,0.829446040870469,2.06066375310477,4.93431583807552,1,5
"7471",-80.851473,35.281791,2020-05-01 06:00:00,-0.879019909755314,1.82276117597674,4.09513430639436,1,5
"12211",-80.342,36.026,2020-05-01 06:00:00,0.191578906014066,1.95731038389153,3.86776641611915,1,5
"23311",-78.8197,35.8652,2020-05-01 06:00:00,-1.33694173757984,1.97516890553136,5.68870541506095,1,5
"1382",-82.5844,35.6062,2020-05-01 06:00:00,0.844276360589237,2.33673798362462,6.17314697716388,1,2
"7472",-80.851473,35.281791,2020-05-01 06:00:00,-0.882469436675568,1.84410690814144,4.17948259532149,1,2
"12212",-80.342,36.026,2020-05-01 06:00:00,0.179687143950233,2.09372495382439,4.41597165196794,1,2
"23312",-78.8197,35.8652,2020-05-01 06:00:00,-1.09232417586959,2.03804919434637,5.34681662376507,1,2
"139",-82.5844,35.6062,2020-05-01 07:00:00,-2.19681441616072,1.836943822402,8.20035618571244,1,1e+05
"748",-80.851473,35.281791,2020-05-01 07:00:00,-0.560665993704317,1.94492001175712,4.09706020862976,1,1e+05
"1222",-80.342,36.026,2020-05-01 07:00:00,0.811387540973267,1.77757956687709,3.81813885822557,1,1e+05
"2332",-78.8197,35.8652,2020-05-01 07:00:00,-1.68060431736298,1.83941733785552,6.20788701434258,1,1e+05
"1391",-82.5844,35.6062,2020-05-01 07:00:00,-2.43853405045009,1.96403553770664,9.80388390857913,1,5
"7481",-80.851473,35.281791,2020-05-01 07:00:00,-0.7013819325368,1.80825994874496,3.7617406575242,1,5
"12221",-80.342,36.026,2020-05-01 07:00:00,1.14236597837087,1.67331952302247,4.10499825466738,1,5
