"","Lon","Lat","2020-03-01 05:00:00","2020-03-01 06:00:00","2020-03-01 07:00:00","2020-03-01 08:00:00","2020-03-01 09:00:00","2020-03-01 10:00:00","2020-03-01 11:00:00","2020-03-01 12:00:00","2020-03-01 13:00:00","2020-03-01 14:00:00","2020-03-01 15:00:00","2020-03-01 16:00:00","2020-03-01 17:00:00","2020-03-01 18:00:00","2020-03-01 19:00:00","2020-03-01 20:00:00","2020-03-01 21:00:00","2020-03-01 22:00:00","2020-03-01 23:00:00","2020-03-02 00:00:00","2020-03-02 01:00:00","2020-03-02 02:00:00","2020-03-02 03:00:00","2020-03-02 04:00:00","2020-03-02 05:00:00","2020-03-02 06:00:00","2020-03-02 07:00:00","2020-03-02 08:00:00","2020-03-02 09:00:00","2020-03-02 10:00:00","2020-03-02 11:00:00","2020-03-02 12:00:00","2020-03-02 13:00:00","2020-03-02 14:00:00","2020-03-02 15:00:00","2020-03-02 16:00:00","2020-03-02 17:00:00","2020-03-02 18:00:00","2020-03-02 19:00:00","2020-03-02 20:00:00","2020-03-02 21:00:00","2020-03-02 22:00:00","2020-03-02 23:00:00","2020-03-03 00:00:00","2020-03-03 01:00:00","2020-03-03 02:00:00","2020-03-03 03:00:00","2020-03-03 04:00:00","2020-03-03 05:00:00","2020-03-03 06:00:00","2020-03-03 07:00:00","2020-03-03 08:00:00","2020-03-03 09:00:00","2020-03-03 10:00:00","2020-03-03 11:00:00","2020-03-03 12:00:00","2020-03-03 13:00:00","2020-03-03 14:00:00","2020-03-03 15:00:00","2020-03-03 16:00:00","2020-03-03 17:00:00","2020-03-03 18:00:00","2020-03-03 19:00:00","2020-03-03 20:00:00","2020-03-03 21:00:00","2020-03-03 22:00:00","2020-03-03 23:00:00"
"26",-80.165,35.2131,6.575006,6.815624,7.064747,10.53243,7.83968,8.360629,8.562547,8.924663,9.599745,9.435017,9.475486,9.846015,10.65268,11.14962,9.988391,8.452631,7.909007,6.995917,6.718391,7.316818,11.47415,8.821101,7.099895,7.794082,10.4124,9.016323,11.42857,15.96036,16.22921,12.87259,11.95667,10.73899,9.956492,9.402142,9.59502,9.157608,9.783726,9.130455,8.427414,8.112271,8.817367,8.762315,8.556131,7.612242,7.630623,8.081765,9.03987,11.91073,14.42217,17.00446,15.55305,14.759,11.82157,11.25979,11.28371,12.06436,12.33273,11.80929,9.352387,7.954603,7.516049,7.477405,7.889756,8.327562,8.518506,4.942312,2.440943
"27",-79.83468,36.13008,5.373715,5.312574,5.840904,5.06299,5.072584,5.318556,5.739114,5.816022,6.226268,6.120062,6.037545,6.071946,6.19084,7.011373,6.331297,6.814041,7.197599,7.536637,7.30187,7.320343,7.099899,6.905497,7.220565,7.067451,7.011759,8.409219,8.738689,8.932349,9.497924,9.992234,10.41758,10.37365,10.09984,9.993069,9.610606,9.49918,9.404953,9.298162,8.810213,9.168737,10.52464,10.30383,9.357827,8.442832,8.308969,8.625242,9.678715,9.640659,11.04389,11.18242,8.692639,7.374593,7.382289,7.433525,8.905481,13.32732,13.95059,12.4618,10.95869,10.88332,11.47647,9.709222,7.602754,5.528988,4.331925,3.772753,3.72667
"28",-79.34686,35.66268,5.053744,4.903665,4.791383,4.760337,5.024422,5.343852,8.005789,9.203301,7.273512,5.377228,4.77631,4.757353,4.982326,5.03158,4.783469,6.557755,6.927254,7.947379,5.784825,5.419105,5.126525,5.22391,5.450543,7.180437,10.17069,7.516493,5.782712,6.198016,7.094171,8.587478,7.408197,7.110082,6.301846,6.042711,5.810506,5.720253,5.628522,5.535515,5.587696,5.717846,5.956577,6.744322,6.98133,6.988255,7.489769,8.374337,7.950338,8.028143,8.185654,7.975548,8.207264,9.161473,10.63902,10.76405,8.985448,8.060653,7.811279,7.834767,7.88025,7.820316,7.236193,6.934313,6.707417,6.201414,6.154053,6.589988,6.258023
"29",-79.23384,36.32742,6.269871,5.154614,19.47006,11.41951,6.984179,8.717183,7.099215,6.637391,5.965687,5.973459,6.034713,6.035926,6.064966,6.350374,9.07462,6.833717,7.415009,6.672551,17.646,10.86844,7.812413,47.87358,13.21318,12.7172,14.43621,30.76019,34.30225,33.71987,18.70205,14.78539,12.04553,10.12666,9.319711,9.029509,8.874313,8.947386,8.626279,9.086653,8.839798,8.16336,8.456234,9.022755,8.833885,8.339392,14.90648,14.01174,8.76611,8.981555,11.59977,13.76155,17.05102,19.99913,18.57276,18.80695,19.58033,17.22537,16.50665,13.04746,11.349,12.15597,13.33724,10.04221,7.782932,7.85897,7.036892,5.954565,4.099434
"30",-79.22463,35.74381,4.660918,4.432677,4.171575,4.166554,4.076295,4.201149,4.587724,4.593377,4.520299,4.602083,4.656636,4.516886,4.570227,4.844895,5.617268,5.837122,5.853679,6.166256,6.173908,6.152195,6.193165,7.808372,6.173304,10.91166,9.662668,8.633261,7.579888,7.444848,17.08677,43.31157,40.68694,34.3904,25.98384,20.26532,13.84252,10.58594,7.97121,6.726329,6.819036,7.461994,7.560007,7.983896,7.101733,7.527464,9.866383,10.95243,8.866162,7.780255,7.130028,7.94308,8.206958,10.36412,12.96299,11.50441,9.732134,8.97613,8.313661,8.305372,8.454053,8.598032,6.950026,6.370052,7.161911,7.206462,6.744805,6.963603,4.898862
"31",-79.02879,36.23172,5.16244,4.871248,4.678995,5.060838,4.380931,3.968983,4.055834,4.854975,4.914495,4.788795,4.919847,4.498741,4.231765,6.336675,5.832595,5.912093,6.029141,5.95598,6.160823,6.309597,6.408622,6.586977,6.083949,5.83141,5.178286,5.717291,8.724637,11.61157,11.18433,9.361623,13.67871,16.6605,10.40505,9.418106,9.408243,8.734316,7.798896,8.157019,8.492794,8.142401,8.164748,8.983837,8.06893,7.385339,7.596034,8.118143,11.0474,10.63739,8.718891,9.419292,10.56509,14.64637,18.81064,18.31418,16.70066,16.84454,13.93737,11.25853,9.865078,11.01467,10.90831,9.203635,6.54625,6.905233,6.921311,6.862543,5.49173
"32",-79.00993,35.9502,6.067032,5.894556,5.813245,5.758646,5.482736,7.580538,7.055566,6.383227,6.059756,5.802848,5.574235,5.421431,5.475495,6.13866,5.829008,5.534028,5.854758,6.007826,6.022346,6.132315,6.389575,6.666858,7.146033,8.257147,8.84792,10.22104,13.06602,12.7033,12.27117,12.13423,13.70388,14.64037,14.43683,14.39627,13.88574,14.01966,14.23639,13.06182,7.66712,7.810402,7.991314,9.099445,8.327113,7.919335,8.962531,11.58385,11.79943,11.12515,9.020192,8.901603,9.521279,11.01881,13.63744,13.7223,12.71293,10.22767,9.698392,9.597992,9.720093,10.2013,9.620599,7.919349,7.538355,8.178738,8.21631,7.746457,6.374283
"33",-78.99459,35.9117,5.568435,5.505843,5.505262,5.192514,4.959785,5.343532,5.756745,6.009397,6.419208,6.353893,6.025115,5.729493,5.619315,6.248007,6.050703,5.856467,5.878518,5.982896,6.112797,6.15575,6.436518,6.739162,7.441991,10.43434,10.89467,11.66886,9.929504,12.98194,17.76128,18.77465,17.26796,14.69151,14.30142,15.15001,15.33137,17.02872,19.23892,15.90516,8.63087,7.530843,7.818566,9.180325,8.345752,8.948545,9.837556,15.73857,17.1985,20.13083,15.89267,9.955529,8.524803,9.127426,10.53974,11.32592,10.98305,9.629312,8.789338,8.728083,8.859908,9.508537,10.89459,8.855436,8.076054,7.831976,7.832018,7.110303,6.234413
"34",-78.98326,36.01245,5.167772,4.953661,4.827591,4.681792,4.358383,4.243629,4.232853,4.561165,4.931595,4.905513,5.170275,4.577723,4.512559,5.016423,5.407712,5.64048,5.701493,5.964356,6.088831,6.018764,5.993927,6.272754,6.301533,6.037969,6.51478,8.211125,14.61812,16.40677,19.14011,15.97973,14.27469,13.99395,14.27898,13.74536,13.78982,12.36585,8.314506,8.606313,7.648012,7.213304,7.947499,8.78623,8.101092,7.223472,7.98641,8.055071,8.34008,8.4979,7.615009,7.997524,8.598108,9.491188,11.71491,12.56962,12.67614,10.46154,8.828782,9.099938,9.095189,10.01259,9.027282,7.785524,6.38347,6.926801,7.086628,6.857681,5.856812
"35",-78.94553,35.92149,5.981824,5.719808,5.826225,6.219597,6.901998,6.428678,6.052365,5.969559,5.943152,6.380749,5.887369,5.913302,6.189392,6.677413,5.992024,5.766488,5.850902,5.841738,5.844827,5.857856,6.132392,6.482639,6.618261,7.420509,8.479358,18.09086,20.48349,22.62099,18.14698,11.52293,12.00003,12.42811,13.38274,14.79616,18.13325,17.94236,18.07063,14.25106,8.894327,7.494254,7.517184,8.709232,8.53141,9.047233,10.48159,15.99481,15.39271,15.90383,17.60847,11.53829,9.449734,9.417007,10.42444,10.88806,10.75728,9.6665,8.686745,8.610029,8.702531,11.9715,12.23582,8.493431,8.583995,8.10737,7.914937,7.521551,6.983736
"36",-78.93808,35.79206,6.089943,5.99161,5.931108,5.571725,5.41274,5.151733,5.849694,5.186448,4.869957,4.937586,5.083283,5.562872,5.861621,5.761004,5.780926,5.991684,6.369541,6.130823,6.222326,6.399717,6.621992,6.477062,7.238517,10.19246,27.03954,21.55055,14.66795,10.65608,9.15953,9.495461,11.71052,12.88744,13.9673,12.6087,11.31136,13.95362,15.81273,16.0805,9.551622,9.020722,8.099552,9.320962,9.543856,9.890572,14.83519,23.48165,19.76571,13.3047,10.42546,9.345965,8.283907,8.76063,9.721005,9.980273,8.513615,8.02727,9.101758,11.3115,12.11919,11.85124,11.27638,8.285005,8.412559,8.170207,7.325792,7.523648,7.141667
"37",-78.93024,35.93549,5.851291,5.897475,6.2262,6.231109,5.573223,6.127894,5.665348,5.649025,5.565947,6.636996,6.453186,5.71758,6.314235,6.055811,5.826843,5.68574,5.591694,5.585629,5.538409,5.643936,5.854366,6.22149,6.438629,7.497958,13.93266,26.38807,26.3218,22.6552,13.57024,11.00901,11.58285,12.03953,13.75214,16.76729,19.80046,20.69314,19.85564,13.3203,8.769242,7.413417,7.506906,8.685079,8.406153,8.879446,10.38489,15.69709,15.50426,15.7936,17.56136,11.6375,9.322917,9.423025,10.5279,11.0661,10.75591,9.867233,8.817067,8.784873,9.006436,12.46818,12.47134,8.484618,8.594662,8.198908,8.009152,7.626168,6.613252
"38",-78.86907,35.76022,6.68184,5.760539,5.194647,5.021499,4.816131,4.666242,4.684708,4.719246,4.697686,4.901399,5.204348,4.976784,4.978774,5.169601,5.489796,5.731534,5.94138,5.91179,6.067823,6.514785,6.531118,6.332928,7.264777,11.17368,25.63475,21.26799,12.75058,9.153522,8.094706,8.309989,8.71967,9.073301,9.424025,9.005584,12.26812,8.133089,8.712946,8.924737,8.96977,9.713453,9.319664,10.86103,8.934736,8.817816,12.97494,19.46546,14.50608,14.89635,9.889233,8.322957,9.268297,8.87241,9.905674,9.949981,8.372101,8.372465,8.141714,10.98168,11.72715,11.09142,9.09979,7.44252,7.999171,7.864866,8.326559,7.875698,7.634562
"39",-78.86451,35.78022,6.468903,7.252547,6.411664,5.801611,5.429218,5.734599,5.185229,4.931089,4.934078,4.879608,5.33797,6.891169,NA,5.785022,5.600411,5.582596,5.608326,5.80531,5.936485,6.24794,6.25698,6.38571,7.203511,13.01041,29.57595,14.91483,9.778307,8.733884,8.428396,8.970986,9.604664,9.998706,10.11196,9.622721,9.021388,8.412291,9.678133,9.324416,9.056435,9.695657,8.801569,9.942839,9.034215,8.854891,12.81282,20.80456,16.33972,12.60363,9.79405,8.336287,8.499767,8.794192,9.647324,10.58503,9.385444,9.080035,8.301993,10.4222,12.00968,11.56054,9.471902,7.79945,8.146549,8.190861,8.331467,7.817592,7.65745
"40",-78.8571,35.57946,5.804526,5.652152,5.886757,5.743958,5.562481,5.642672,5.53688,5.056435,5.359531,5.350765,5.733506,7.393075,7.39731,6.082369,5.523101,5.525831,5.948977,6.364845,6.649825,6.065425,6.034386,7.741873,15.93316,22.25018,12.40763,8.888548,7.516998,8.178109,8.840883,8.512206,8.584161,8.603827,7.775903,7.267341,6.861,6.666542,6.705128,6.413689,6.100458,7.305812,8.445308,9.989442,8.589413,8.499099,9.611014,7.83597,6.605197,49.10562,8.130769,10.10208,11.49246,11.08,9.649332,8.948885,8.914707,10.97402,12.67831,11.31464,10.58485,9.805463,8.556183,8.207156,8.26646,8.069637,8.02793,8.330357,8.102691
"41",-78.85567,35.87295,5.81477,6.010934,5.751193,5.81708,5.756402,5.76992,5.998553,5.918048,5.858059,6.473053,7.243809,6.788687,7.259041,6.82617,6.315309,5.835302,5.929447,6.072827,6.085445,6.227684,6.495494,6.670234,6.755639,8.260306,27.67054,24.20111,15.43531,9.948764,8.948526,9.487322,10.98146,12.48894,13.04345,11.99813,11.94479,13.36923,13.38827,11.31203,9.65877,8.829144,8.651077,9.76826,9.556422,10.01967,12.97497,23.27791,21.99829,14.81504,11.77967,9.837843,9.437915,9.262308,10.26829,10.82783,9.997887,8.59566,9.632923,10.12647,11.52086,12.02624,10.93188,8.5568,8.237405,8.775283,8.026757,7.85732,7.514417
"42",-78.85125,35.73031,6.69107,6.8684,6.704091,6.548381,6.306042,7.25449,6.464374,6.359451,6.236591,6.497153,6.476026,6.20774,7.632367,6.352603,6.020562,5.893734,6.082806,5.782775,6.108661,6.587534,6.298544,6.178932,7.060409,21.03899,25.91064,12.53179,9.484365,9.116286,9.165676,9.463929,9.934283,10.46176,10.29996,9.776527,8.884693,8.344618,7.887019,7.814594,8.578934,9.889651,11.04765,18.73737,18.20295,17.44862,21.71969,21.76725,32.53903,11.27531,12.06001,9.552769,10.12732,10.75287,11.60893,9.530106,9.966278,8.545356,11.03295,12.25912,11.96854,11.21215,9.819956,8.237578,8.7099,8.920369,8.657408,8.351279,8.789625
"43",-78.84706,35.73436,6.446865,6.872027,6.226538,6.218736,6.303176,9.947247,7.637592,7.182605,6.773678,6.763336,6.343794,6.201408,6.37019,6.428392,5.922378,5.682485,5.809249,5.981586,8.474658,6.986462,6.802616,6.732629,7.537175,21.88081,24.20281,11.81374,9.286606,9.02667,9.08654,9.522097,10.06834,10.58706,10.19497,9.705746,8.896356,10.37248,NA,7.79889,NA,10.01708,11.23152,19.37601,18.98553,18.06977,23.60521,22.74105,30.70314,11.5661,NA,NA,NA,NA,NA,NA,9.898247,8.644996,11.12622,12.42808,12.19046,11.41878,9.803452,NA,NA,9.225153,8.988762,9.164314,10.31633
"44",-78.82929,35.98798,6.596356,6.543809,5.880703,5.85632,6.279044,5.582414,5.876131,5.827482,5.874437,5.887549,6.095628,5.854063,6.033072,6.234047,5.911969,6.523534,5.915865,6.025255,6.046737,6.142424,6.810848,6.902102,6.775221,6.55688,7.763321,9.323081,18.00875,21.83895,20.41263,12.37103,9.936456,11.9599,13.13376,13.90795,14.22804,14.87402,14.48551,11.17909,8.548418,7.832521,7.964293,9.216412,8.913837,9.949136,10.40805,15.63977,16.17805,15.73076,16.07823,12.96213,10.66603,9.873217,9.99675,10.01237,10.32307,9.216491,8.196032,8.144049,9.015551,11.29792,10.68776,8.373004,7.374249,8.031683,7.844296,7.354241,7.004969
"45",-78.81706,35.64898,7.19228,7.574317,6.879277,6.664003,10.90028,8.086138,7.521473,7.57635,10.24232,8.85009,7.480929,6.566572,8.269597,18.43571,5.619153,5.74472,6.19975,6.967817,7.174758,7.094645,6.624296,7.345742,8.443434,26.99797,18.76842,11.85034,8.624222,8.969472,10.36752,11.7138,9.154766,10.22381,9.030741,8.459544,8.16969,8.946511,7.60861,7.025243,6.978971,8.707384,9.912825,11.31754,9.523226,9.428508,12.25108,11.24154,8.323934,7.940771,8.944555,9.866923,11.55534,12.11106,10.38123,9.635215,9.270054,9.84205,13.54066,12.94552,11.91412,10.84004,9.148629,8.862548,8.989974,8.912732,8.953377,9.329763,10.7945
"46",-78.7989,35.81219,6.26064,6.08075,5.516603,5.324614,5.076596,5.256196,5.597508,5.912682,7.845422,7.048405,8.303012,6.90373,6.827526,6.784508,5.722303,5.589103,5.525767,5.778467,5.767627,5.940287,6.189496,6.21215,6.841688,10.47995,24.58166,13.26887,9.71876,8.227437,7.927425,8.444195,9.38405,10.05556,9.956602,9.331879,8.843313,8.154366,7.84313,7.531324,8.244995,9.669151,9.635376,13.92677,12.62142,10.68348,13.88154,18.9179,20.95609,16.26145,11.19177,8.404855,9.098268,8.980475,9.698172,10.03993,8.291974,8.106594,8.467601,10.73293,11.37818,10.91121,9.121065,7.636345,7.782224,8.333556,8.316307,8.324708,7.986452
"47",-78.78146,35.83473,5.780125,5.631828,5.533049,5.776339,5.548273,5.520625,5.024212,5.476718,5.581623,5.300352,5.431681,6.001311,5.793425,6.493082,6.366283,6.122603,6.064277,6.207553,6.217237,6.268479,6.453177,6.504362,6.577372,8.571566,19.57856,13.51832,9.538976,8.289147,7.980013,8.379905,9.290113,9.907614,9.851177,9.139066,8.797542,8.125517,8.175939,8.110156,8.569747,9.766152,9.633231,13.05173,11.94274,10.45693,13.27969,18.80786,20.21609,17.88287,11.09895,8.242222,8.643602,8.664703,9.223032,9.833192,8.303467,7.980011,8.020832,10.08807,11.10523,10.66849,8.778623,7.315875,7.376406,7.84849,8.145284,8.023672,7.491849
"48",-78.72777,35.55593,5.898769,5.782222,5.434508,5.476817,5.973487,5.872748,5.602146,5.695526,7.636033,7.073883,6.030614,7.220838,5.563205,5.167102,5.238651,5.428529,5.678393,5.776916,6.281204,6.603111,6.896035,10.69181,11.67168,14.10383,10.87018,8.379454,9.151489,12.59164,7.891614,7.293189,7.281587,6.958827,6.049047,5.90145,6.389571,6.531445,6.365109,6.09851,5.496194,6.294941,7.528219,9.835021,8.100959,7.321789,7.587901,6.720287,6.304778,6.916843,6.972076,9.250246,10.50781,11.07665,9.245781,8.69034,9.395815,10.98246,10.64747,10.65137,10.44025,10.00826,9.049902,8.58254,8.451321,7.989297,7.399749,7.262343,7.389358
"49",-78.70874,35.97729,5.741891,5.803608,5.997442,5.862354,6.035311,6.012837,5.980395,5.865389,5.89823,6.455161,6.420414,6.354436,6.241148,6.253395,5.685764,5.980964,6.066367,5.953635,6.235067,6.361758,6.377762,6.534873,6.704232,6.793599,9.133951,14.88138,13.42017,10.29166,8.789906,8.315694,9.366568,10.63376,11.20311,10.71129,10.18456,9.889052,8.917591,8.515599,8.606307,9.372338,9.72727,10.61275,9.949447,9.279085,10.17015,16.77331,21.97478,18.2952,12.80117,9.841378,9.502296,9.169305,9.588342,10.14707,9.717323,8.359992,8.549621,8.601836,9.516615,10.92801,9.743947,7.664913,7.188343,8.095726,8.223351,7.694546,7.529918
"50",-78.66341,35.7767,6.189887,7.463393,6.031115,6.223452,5.620413,5.349236,5.45329,6.586994,6.509767,6.62553,6.023429,5.710389,5.951217,5.913534,5.601209,5.74633,5.779089,5.63141,5.602937,6.151905,6.445294,6.133543,6.033947,10.08177,14.48851,14.73593,10.85149,8.590674,8.349459,7.95219,8.210241,7.998179,7.666563,7.325718,6.994099,6.830422,6.720063,6.533458,6.451604,6.822294,8.204287,10.46185,9.416624,8.863694,10.00006,10.79267,8.234673,6.941115,13.18355,16.61182,13.11623,11.6064,10.78613,9.702617,9.488067,9.587357,9.492539,11.72226,11.54537,12.385,9.817703,8.493278,8.070462,8.416732,8.19225,8.421825,9.376693
"51",-78.65511,35.71498,12.32007,8.598695,9.027165,6.697829,6.994026,6.111792,7.244001,9.021737,17.58442,15.54656,10.801,12.27957,13.54498,9.684993,12.8378,10.04378,7.010737,5.939165,5.584739,5.659009,5.752027,5.645556,9.581311,13.54459,19.94727,14.50443,13.5781,12.90007,11.0687,9.631984,8.798671,8.008958,7.711498,7.386312,7.014918,6.912284,7.767983,7.883347,6.944233,6.758034,7.634432,10.54234,9.419624,8.040981,9.143484,9.025328,8.02906,7.890023,8.783983,9.740089,11.80513,13.9936,13.47684,12.28399,11.29529,11.98792,13.21326,14.44302,13.99024,13.27271,12.68431,11.2752,10.14871,10.75369,10.28868,10.43503,15.37644
"52",-78.65457,35.9483,5.485243,5.413037,5.079158,5.300371,5.353004,5.240489,5.039503,5.761662,5.961886,6.973006,5.21282,4.950103,4.97089,6.037961,6.232014,6.010514,6.155512,6.144941,6.062433,6.159646,6.163333,6.36392,6.513004,6.716013,8.549842,15.30039,14.20173,11.53694,9.988463,8.321151,10.51904,9.039598,9.308299,9.107345,8.659984,8.115401,7.555049,7.757429,8.049971,9.352025,9.811718,12.41371,12.65002,13.12789,13.3329,21.21032,25.68967,15.83496,12.87546,9.77232,8.473668,8.761036,9.204145,9.596245,9.300121,8.328713,7.808138,8.641219,10.02015,10.76148,9.228941,7.476744,7.151429,7.804008,8.14298,8.279413,7.889569
"53",-78.6472,35.81285,9.923285,7.944944,8.019404,6.509913,6.034355,5.651009,5.458596,5.29988,5.400959,5.37049,5.260602,5.247404,5.42851,6.467348,5.913256,5.881568,5.849026,5.742743,6.03537,6.146418,6.680658,6.20972,7.168654,10.35967,16.09499,17.71042,14.73838,12.18614,8.913104,8.308849,8.746714,8.58083,8.025841,7.599551,7.277618,7.03725,7.310193,6.906493,6.524875,7.263736,8.505854,10.76874,9.690916,8.623825,9.968392,11.99377,8.502012,7.520536,8.847244,9.190509,11.47993,12.28246,10.50514,9.543461,7.981696,7.848351,9.112517,11.86154,11.77145,11.66365,9.744041,8.336311,7.986222,8.329189,8.051169,8.204428,9.429856
"54",-78.62848,35.79627,7.180018,7.808411,7.101665,7.016038,7.789682,6.442312,6.474716,7.956484,6.153036,12.19934,8.783851,6.878889,7.324495,8.12567,6.303128,6.22696,6.323719,5.972557,5.921163,6.415688,6.863916,6.466154,6.570689,12.49172,16.15585,16.8326,19.71635,12.27639,10.41182,8.704087,8.57808,8.482659,8.279831,7.774364,7.54527,7.456253,7.627847,7.394386,6.94486,7.107356,8.400721,10.91167,10.10839,8.819428,10.09642,11.37201,8.142625,7.865881,8.210872,9.354241,12.2595,13.67241,12.33346,11.68448,9.13689,9.02018,10.18694,12.47809,12.54984,12.54886,10.95743,9.517013,8.769882,9.152115,8.75731,8.976783,9.64765
"55",-78.62556,35.6953,7.104152,6.411403,5.895579,5.68504,5.717766,5.797273,6.601853,7.360739,7.112659,6.877545,6.807508,6.506006,6.427008,9.443327,7.517841,6.29212,6.268577,6.233636,6.39347,6.557329,6.846788,6.714506,10.83078,13.3012,15.08211,11.86436,9.59628,10.21997,9.561443,8.347261,7.571303,7.204557,6.792179,6.476791,6.392888,6.282737,6.682552,7.120873,6.857325,7.075544,8.145631,10.43752,10.12078,7.993418,8.46288,8.179467,7.096001,6.996763,7.823882,9.35227,10.7269,12.21954,11.22645,9.485832,9.301355,11.27985,13.05478,12.73448,12.73331,12.39888,11.37704,9.652349,9.157221,9.668432,8.594292,8.650239,9.264389
"56",-78.62494,35.76667,8.051034,7.490046,6.721806,6.361789,5.941763,5.605191,6.525364,7.052839,8.054998,7.937103,7.129903,7.140362,7.927712,11.46868,6.49661,6.099384,6.055849,6.047493,5.892524,6.370559,6.737108,6.422657,7.538891,12.61781,13.6956,14.32684,11.21157,10.71972,10.3643,9.259535,8.072597,7.893574,7.506572,7.068829,7.125025,7.456395,7.510533,7.106542,6.520444,6.848937,8.356508,10.78967,9.792429,8.29882,9.199957,9.852421,7.610801,13.13373,8.603572,9.10706,9.895052,11.43842,10.47526,8.862955,8.343689,9.07088,10.73889,11.80075,11.90333,11.7109,11.18608,9.011167,8.651148,8.849531,8.138825,8.341854,9.217651
"57",-78.58823,35.58855,6.650063,6.907275,6.847042,6.668199,6.127516,5.805839,5.432242,5.343724,6.148814,6.152716,6.774816,6.637359,7.018638,6.59792,6.44887,5.925085,5.688125,5.671242,6.145921,6.661692,7.114924,8.675035,10.37776,10.41506,10.0976,9.617015,10.45407,8.072076,9.14571,8.591389,7.911266,6.723621,5.533261,5.380676,5.050259,4.920557,5.42188,6.526371,5.791802,6.982742,9.122275,10.67772,9.736015,7.98576,7.873681,7.65345,7.574976,7.637308,7.329558,8.21336,10.066,11.64523,12.59117,10.87488,11.77953,12.12845,11.74373,11.97601,12.30661,11.87432,11.41762,10.31825,9.268162,8.795839,8.285346,8.414683,9.228253
"58",-78.58065,35.91763,5.936068,5.748279,5.429244,5.450266,5.54879,5.464031,5.129945,4.847746,4.739966,5.135821,4.842019,4.99752,5.849802,6.334102,5.938593,5.957592,6.034362,5.908754,5.797276,5.85662,5.944327,6.531259,6.529429,8.031241,10.95056,14.43661,14.1682,12.36535,10.45919,8.650918,7.880896,8.277718,8.273918,7.874893,7.622393,7.558923,8.048695,7.428735,6.846335,7.758976,8.794966,10.88488,10.65591,9.409737,9.569864,13.47064,11.21905,7.857391,8.041138,9.995971,9.954637,9.878648,9.777539,9.946726,8.457396,8.324161,8.13922,9.588584,11.88469,12.06225,10.51079,8.363484,7.994149,7.993575,8.190769,8.451203,8.801894
"59",-78.47042,35.97539,6.061861,5.750237,5.561748,5.480949,5.25421,5.493308,5.427652,5.050355,4.694849,4.487642,4.699039,4.778465,5.443353,5.801098,5.933183,5.714761,5.989512,6.047134,6.222051,6.258516,6.562662,6.579189,6.756095,7.157839,10.16503,11.99476,12.33212,10.75305,10.59418,10.19941,9.43512,8.725781,8.105615,7.713431,7.43493,7.195997,6.917351,7.173671,6.963726,7.421541,8.199882,10.76607,11.16087,9.41463,9.108384,12.8789,11.31416,9.665851,8.106458,8.827456,10.93344,11.0207,10.47782,10.65967,9.351349,8.826079,8.683853,10.22639,12.64516,12.96031,12.58076,10.50532,8.426608,8.292854,8.672231,8.600701,9.062162
"60",-78.08824,35.43463,7.944215,8.044077,7.051483,6.860315,6.258095,6.789959,7.08408,6.766852,6.445405,6.540935,6.258132,6.084087,6.725458,6.956955,6.586983,5.850024,6.629278,6.64119,6.252103,6.213455,6.416228,6.912738,6.722109,6.885613,6.053762,6.617928,7.089464,6.811199,6.178192,6.231274,5.828282,5.748711,5.547251,5.474499,5.529101,5.885457,6.366786,6.474278,6.15044,6.630565,7.293739,10.98536,14.28834,11.61834,8.408028,8.195812,8.110756,8.129494,9.804121,12.02226,11.5244,11.4276,12.20352,13.47758,14.39826,13.93086,15.8779,14.6209,13.51586,12.9253,12.05755,10.41731,9.638906,7.570889,7.633261,8.660212,9.399719
"61",-78.08167,35.12774,6.516509,6.841012,7.186263,6.555403,6.245485,6.092206,6.10166,6.12107,5.957679,6.23702,5.736301,5.765917,5.86417,6.885662,6.494083,6.544913,6.284384,6.010272,6.28969,6.152262,6.155927,5.923596,5.982053,5.543046,6.028556,5.724921,5.19027,5.453811,4.830253,4.624632,4.704656,4.885911,5.128561,5.453443,5.79317,6.083156,6.891049,6.419097,6.007626,5.704046,6.582504,10.91875,11.8691,9.207492,11.7631,8.877338,15.62714,17.7455,9.93916,9.495181,9.520404,12.28814,13.72648,13.32193,12.42455,10.96083,9.663894,10.08167,10.68606,10.63385,11.84757,9.393404,6.238658,5.740206,6.928744,7.335579,8.580251
"62",-78.04602,35.40486,6.920053,8.866216,11.0132,6.584441,6.361709,5.679835,5.353649,5.439794,5.410826,5.881462,5.76167,5.338101,5.218896,5.942627,6.327513,6.426312,6.494721,6.79072,6.408278,6.272497,6.142899,6.557145,5.946505,14.51959,32.07908,38.53624,15.028,8.144112,7.937066,6.931922,6.428166,6.822895,11.62168,10.54653,5.84504,5.622744,5.660886,5.619098,6.207415,7.123062,7.526751,10.54805,13.10893,12.53745,8.741745,7.846935,7.535207,7.646328,11.7872,10.63774,10.18167,9.664366,12.28543,13.05282,13.58634,13.49732,14.92956,12.66603,11.33361,10.90889,9.933804,9.187663,8.416977,6.499262,6.661255,7.611346,8.42761
