"","Timestamp","rho","logrange1","logrange2","logtau1","logtau2","logsig1","logsig2"
"1",2020-05-01 00:00:00,-2.59884376368438,-0.0141230784995647,0.270087312736644,-0.0280647057117552,-1.18475336772179,0.0842146556935796,-0.736763452101121
"2",2020-05-01 01:00:00,0.702387366855632,-0.0147155069936312,0.380683554017406,-0.107636994181695,5.03252262536439,-0.0146213318503107,-0.54427106348211
"3",2020-05-01 02:00:00,5.80561846774843,0.0923421797107781,-0.896093463648443,0.385849778795719,3.13838034912886,0.105712343584748,-0.36965130538506
"4",2020-05-01 03:00:00,1.21700477271714,-0.123912852249501,0.609881167716393,0.3674700950879,-0.439977553489762,0.0764817323615687,-0.825100406400792
"5",2020-05-01 04:00:00,0.779301214195313,-0.291594772776716,0.376349915965198,0.198591996609371,0.108267613733253,-0.0832670327984976,-0.438674539333916
"6",2020-05-01 05:00:00,0.171761940904188,-0.0175736105082278,0.319726420625134,-0.332585323380918,2.60533643261599,0.353182286444095,-0.212153812860856
"7",2020-05-01 06:00:00,-1.49236770668639,0.0408820436389269,-0.370015870287406,0.435665097093215,0.837510681062826,0.00886693055182722,0.335708312247918
"8",2020-05-01 07:00:00,-0.832120118397553,-0.0858117439534926,0.0589898415682584,0.134362947810978,-0.577524713753468,0.209469064053859,0.37873019717854
"9",2020-05-01 08:00:00,-0.0809447818127416,-0.357301302422252,-0.251110796688695,1.24996337025335,-0.853657211099351,0.15354070483072,-0.0884063163978833
"10",2020-05-01 09:00:00,1.14407634109367,-0.299405730171876,-0.629928732085078,0.508046719616142,-1.05450365895334,0.250600020275485,-0.435330762663148
"11",2020-05-01 10:00:00,0.842418274040447,-0.399315064424346,-0.25936369346365,0.253368088640979,-1.30659125985755,-0.254988316828989,-0.787086735728024
"12",2020-05-01 11:00:00,2.07469560075855,-0.0409432768035769,0.400468109493581,0.202491616019038,-1.45204721124083,0.0193647911384772,-0.329795040567646
"13",2020-05-01 12:00:00,1.338744466205,-0.212725961740288,0.555644218472796,0.626739902267241,-1.51600766154826,0.387385898529765,-0.465962875922075
"14",2020-05-01 13:00:00,17.0862857401874,-0.0628003322390814,0.17529352995757,0.138698426918319,-1.61854571541454,0.166861269386233,-0.504260564482823
"15",2020-05-01 14:00:00,1.86176271886756,-0.266510998943227,0.768209563269559,0.506610003262297,-1.53477141253441,-0.122117866433557,-0.912334992471597
"16",2020-05-01 15:00:00,0.411753716787499,-0.095240091305206,0.329735782214564,0.694535035902113,0.686852009102476,-0.197192836708712,-1.17773347731652
"17",2020-05-01 16:00:00,0.159971884066272,-0.0587181810135446,0.535426961499962,0.191226152303856,0.817012727603413,-0.0536846156474803,-1.05539151423723
"18",2020-05-01 17:00:00,0.816549761201364,0.210231866298669,0.769230860716905,-0.69070614210759,-0.124141121865171,-0.398874146890599,-0.72209616048436
"19",2020-05-01 18:00:00,0.443231975120943,0.308344543971318,1.09990583972178,-0.0841239390646363,-1.52649564046059,-0.193318059280084,-0.964440905962743
"20",2020-05-01 19:00:00,0.272828985175168,0.336433773133282,0.761510677057569,0.249641596235621,-2.45419379310227,-0.203097596606947,-0.818655973378335
"21",2020-05-01 20:00:00,-1.48896163990017,-0.28930726379821,0.411671602604773,0.434254101664721,-1.95756713157226,-0.139929119927537,-1.49225024613663
"22",2020-05-01 21:00:00,0.863166474426313,-0.0762896533404935,0.304058464228916,0.577613246035253,-2.27114767806688,-0.0352123760470766,-0.866085334950569
"23",2020-05-01 22:00:00,0.817090413158849,-0.0474898498957669,-1.36704243726101,0.0907587442302721,-0.0945230657094394,-0.0596868808609072,0.100511698125328
"24",2020-05-01 23:00:00,0.465967433259787,-0.00256851806274206,0.0640777776606088,0.357933592070617,3.29686327021022,-0.0634974528654164,-0.593386446681423
"25",2020-05-02 00:00:00,-0.324370437680795,-0.130472718974981,0.0369937475340832,0.498614648263848,-2.06817188491135,-0.291317507194777,-0.299701989231262
"26",2020-05-02 01:00:00,2.69562511019964,-0.13127438682869,0.613534028734832,-0.00361541872482032,-1.71951891031743,-0.118531643985215,-1.16096222185706
"27",2020-05-02 02:00:00,0.823319303047075,-0.290647877361854,0.509704242386069,0.821152307762005,-0.744171664200193,0.00129648777428427,-1.50996248242858
"28",2020-05-02 03:00:00,-3.09132247871735,-0.0813153060406387,-0.319238491574672,0.5685020630914,-0.779599815230407,-0.134806517018911,-1.55637959706418
"29",2020-05-02 04:00:00,-2.04363097812803,-0.250059145566786,-0.10291059180784,0.404241616072873,-0.704009574192307,-0.0554614719193083,-1.550378361797
"30",2020-05-02 05:00:00,-1.1847463584102,-0.12722883820962,-0.104364722332334,0.377686320712502,-0.19318713263232,-0.102551278199227,-0.611897504132879
"31",2020-05-02 06:00:00,0.194821294855215,-0.265799784411782,0.37980192276606,0.212785137626228,-0.348100767889289,0.231988741426077,-1.21076352350942
"32",2020-05-02 07:00:00,-1.18222157896074,-0.178686448898776,-0.261142237560336,1.45794127794821,0.0216117137110536,-0.129159920481954,-0.253782511815691
"33",2020-05-02 08:00:00,1.9251743663192,-0.0659946162568341,0.0199963237783089,0.885064495053724,-0.541083851579388,0.0418693267187552,-1.25298846507299
"34",2020-05-02 09:00:00,-0.97822581557546,-0.444529121037435,0.491968462121045,0.683121275160734,-1.02468275450966,0.0724642859522221,-1.30962751033092
"35",2020-05-02 10:00:00,0.488586427727872,-0.157203939878151,0.734194214683411,1.19152699054794,-1.35940905984261,0.0289429180397403,-1.67240558183764
